datetime,P_0.02m,P_0.06m,P_0.10m,P_0.14m,P_0.18m,P_0.22m,P_0.26m
10/07/2024 05:30,19.48338053,19.62339925,19.73941994,19.82515677,19.83638738,19.77248793,19.66063375
10/07/2024 05:45,19.42786333,19.56406164,19.68514442,19.77865752,19.79667829,19.73959189,19.63404341
10/07/2024 06:00,19.39041636,19.51851606,19.63625908,19.73306998,19.75703214,19.70651846,19.60736532
10/07/2024 06:15,19.37099383,19.48552846,19.5960865,19.69119414,19.71901487,19.67396193,19.58073492
10/07/2024 06:30,19.35610125,19.45156812,19.54982376,19.64573439,19.68011831,19.64150076,19.55413122
10/07/2024 06:45,19.37435267,19.45374441,19.52813721,19.60892638,19.64315008,19.60926848,19.52738256
10/07/2024 07:00,19.39683268,19.45539617,19.51252365,19.58116111,19.61085104,19.57863837,19.50109739
10/07/2024 07:15,19.41413424,19.45968389,19.50189972,19.55724295,19.58153509,19.54973441,19.47561521
10/07/2024 07:30,19.41829607,19.46207189,19.49653244,19.53986701,19.55655073,19.52271681,19.45081968
10/07/2024 07:45,19.41947291,19.46045255,19.48859024,19.52329215,19.53390287,19.49777823,19.42713041
10/07/2024 08:00,19.42173311,19.45660352,19.4797802,19.50727423,19.51286863,19.47451239,19.40455313
10/07/2024 08:15,19.44394991,19.45803785,19.47177696,19.49255332,19.49317335,19.45252638,19.38306875
10/07/2024 08:30,19.51561663,19.48952436,19.47641945,19.48151168,19.47542547,19.43194991,19.36255712
10/07/2024 08:45,19.5608742,19.52479314,19.49172783,19.47742041,19.46114897,19.41329794,19.3433959
10/07/2024 09:00,19.5341942,19.53045225,19.501194,19.47595557,19.4498422,19.39689665,19.32565946
10/07/2024 09:15,19.51723597,19.52004957,19.49802589,19.47195967,19.44022344,19.38249045,19.30974073
10/07/2024 09:30,19.55338595,19.52866125,19.49612045,19.46625289,19.43093847,19.36987334,19.29556913
10/07/2024 09:45,19.58932039,19.55159139,19.50350761,19.46310958,19.42267965,19.35856085,19.28315229
10/07/2024 10:00,19.609256,19.56497716,19.51114464,19.4628826,19.41679357,19.34911948,19.27198477
10/07/2024 10:15,19.65545199,19.58789014,19.52116776,19.46459922,19.41250585,19.3411582,19.2623393
10/07/2024 10:30,19.70910189,19.61819601,19.53638458,19.46883734,19.41045164,19.33484869,19.25402326
10/07/2024 10:45,19.78471491,19.66754865,19.56554604,19.47947463,19.41169523,19.33103781,19.24758024
10/07/2024 11:00,19.85898516,19.71978712,19.59716415,19.49573859,19.41717314,19.3299964,19.24323911
10/07/2024 11:15,19.91614077,19.76903486,19.63074112,19.51536521,19.42657255,19.33190375,19.24110861
10/07/2024 11:30,19.96051333,19.80855512,19.66191483,19.53695258,19.43854498,19.33667784,19.2409007
10/07/2024 11:45,19.98063586,19.83847951,19.69169426,19.56024131,19.4528272,19.34366637,19.24277372
10/07/2024 12:00,19.98613856,19.85960721,19.71848679,19.58273467,19.46830915,19.3521369,19.24596281
10/07/2024 12:15,19.9908211,19.87716054,19.74240685,19.60546454,19.48479627,19.36195212,19.25061102
10/07/2024 12:30,19.99510119,19.89421987,19.76525879,19.62700614,19.50140165,19.37229758,19.25578565
10/07/2024 12:45,20.00370714,19.90542364,19.78026581,19.64417227,19.51624082,19.38267165,19.26139326
10/07/2024 13:00,20.04237673,19.92318677,19.7930584,19.65654715,19.52742933,19.39113837,19.26628561
10/07/2024 13:15,20.17990992,19.9751296,19.8138504,19.66848716,19.53645109,19.39780836,19.26988668
10/07/2024 13:30,20.43660853,20.09723615,19.86226082,19.68751296,19.54653333,19.40394431,19.27297468
10/07/2024 13:45,20.72738383,20.28598165,19.95987701,19.72823104,19.56434416,19.41222029,19.27648039
10/07/2024 14:00,21.08170054,20.51112508,20.08660126,19.78896102,19.59303831,19.42523795,19.28215666
10/07/2024 14:15,21.47728274,20.78759336,20.25447845,19.87476691,19.635473,19.44522314,19.29103536
10/07/2024 14:30,21.77006075,21.02430486,20.41892433,19.97250518,19.68967413,19.47268706,19.3041255
10/07/2024 14:45,22.09159205,21.27728033,20.60455132,20.08716735,19.7552049,19.50717001,19.32115812
10/07/2024 15:00,22.32895777,21.51000547,20.79307747,20.21222647,19.83030294,19.54795676,19.34196729
10/07/2024 15:15,22.54424784,21.72977971,20.98240852,20.34495124,19.91213201,19.5934146,19.36562032
10/07/2024 15:30,22.78212855,21.92321729,21.13775635,20.46362647,19.99254392,19.64177351,19.39222593
10/07/2024 15:45,22.9962723,22.11909818,21.29518318,20.58116492,20.07354139,19.69190245,19.42098303
10/07/2024 16:00,23.12340853,22.24826574,21.41337395,20.68096884,20.14836286,19.74089079,19.45040388
10/07/2024 16:15,23.28791163,22.41962957,21.56548691,20.79047354,20.22293638,19.78891783,19.47972173
10/07/2024 16:30,23.43726275,22.57134008,21.69857216,20.89806327,20.29978346,19.83893423,19.51030035
10/07/2024 16:45,23.56659243,22.71337652,21.83473587,21.00254592,20.37480139,19.88939886,19.54220075
10/07/2024 17:00,23.66404268,22.81337118,21.93880272,21.09744605,20.44886373,19.94081908,19.57596845
10/07/2024 17:15,23.72721789,22.92075872,22.05062866,21.19581374,20.52428983,19.99367934,19.61128301
10/07/2024 17:30,23.7900078,22.9972701,22.13596153,21.28003653,20.59653829,20.0481227,19.64887304
10/07/2024 17:45,23.80620501,23.0442996,22.19724083,21.34864386,20.6611936,20.10133009,19.68771238
10/07/2024 18:00,23.77698824,23.07340383,22.25833321,21.41977271,20.7261598,20.154383,19.72742719
10/07/2024 18:15,23.76294062,23.08984327,22.30515671,21.48208007,20.78639387,20.20556097,19.76678915
10/07/2024 18:30,23.72683642,23.10138273,22.34731102,21.53844985,20.84331487,20.25504332,19.80603475
10/07/2024 18:45,23.64471361,23.07884359,22.36854172,21.58061942,20.89224218,20.30132323,19.84460516
10/07/2024 19:00,23.50480387,23.02757215,22.37492752,21.61657866,20.93613409,20.34422903,19.88181944
10/07/2024 19:15,23.35057184,22.94763898,22.35990524,21.64366683,20.97680448,20.38571387,19.91808195
10/07/2024 19:30,23.19043467,22.85565137,22.33003616,21.65738066,21.01003431,20.42397147,19.95323057
10/07/2024 19:45,23.01625941,22.75494337,22.28685951,21.65817984,21.03528761,20.45811873,19.98652143
10/07/2024 20:00,22.85592386,22.64292669,22.23125267,21.6488243,21.05105375,20.48583632,20.01627798
10/07/2024 20:15,22.66132471,22.51436376,22.15740585,21.62390097,21.05722021,20.5079196,20.0427329
10/07/2024 20:30,22.44222758,22.3671317,22.07563591,21.5935665,21.05822347,20.52604514,20.06683416
10/07/2024 20:45,22.26962778,22.2277503,21.98428726,21.55303153,21.05176901,20.53947859,20.08788366
10/07/2024 21:00,22.0869591,22.08582258,21.88805771,21.50388297,21.03732847,20.54725294,20.10545606
10/07/2024 21:15,21.9061043,21.94325017,21.79043579,21.4513832,21.01822828,20.55018263,20.1195075
10/07/2024 21:30,21.75051806,21.81000089,21.69253159,21.39432868,20.99374365,20.54826384,20.12972326
10/07/2024 21:45,21.6036484,21.682796,21.59483147,21.3332096,20.96389173,20.54163008,20.13643141
10/07/2024 22:00,21.46930048,21.56382513,21.49874878,21.26965674,20.92987989,20.53055029,20.13950987
10/07/2024 22:15,21.32531473,21.44226026,21.40414238,21.20578536,20.89369177,20.51611929,20.139466
10/07/2024 22:30,21.20217631,21.33036756,21.31209564,21.14053305,20.8543794,20.4982112,20.13615293
10/07/2024 22:45,21.06254503,21.20923185,21.21642494,21.07472762,20.81408285,20.47869521,20.13086576
10/07/2024 23:00,20.9318001,21.09562063,21.12399864,21.00733336,20.77085661,20.45555907,20.12245435
10/07/2024 23:15,20.80686877,20.97909688,21.02676964,20.93787345,20.72576879,20.43044882,20.11172361
10/07/2024 23:30,20.68599245,20.86679601,20.93134499,20.86640509,20.67775129,20.40249281,20.09855528
10/07/2024 23:45,20.59093401,20.76827383,20.8432579,20.79795035,20.62973951,20.37315398,20.0834548
11/07/2024 00:00,20.53436777,20.69249296,20.76021576,20.72775038,20.58028959,20.34288817,20.06758947
11/07/2024 00:15,20.40943644,20.59395933,20.67555618,20.66065177,20.53163313,20.31225233,20.05098409
11/07/2024 00:30,20.25311205,20.43793058,20.55456924,20.57811888,20.47707151,20.27834921,20.03198309
11/07/2024 00:45,20.10431788,20.3027625,20.44223022,20.49531325,20.42039274,20.2424758,20.0112998
11/07/2024 01:00,20.00261805,20.20359754,20.34921837,20.41848716,20.36358808,20.20443182,19.98782606
11/07/2024 01:15,19.90960047,20.10848569,20.2597847,20.34381827,20.30678915,20.16513091,19.96259374
11/07/2024 01:30,19.82421038,20.01353406,20.17059708,20.26993903,20.24978613,20.12435751,19.93570394
11/07/2024 01:45,19.74003908,19.92893743,20.08939362,20.19904479,20.19383978,20.0837081,19.90793867
11/07/2024 02:00,19.65151331,19.84123563,20.0080204,20.12891539,20.13812422,20.04244643,19.87926168
11/07/2024 02:15,19.5784466,19.76574277,19.93174934,20.06089362,20.08297704,20.00049239,19.84935255
11/07/2024 02:30,19.50622675,19.68830633,19.85821152,19.99582061,20.02886556,19.9587081,19.81876631
11/07/2024 02:45,19.4355881,19.61824369,19.7884407,19.93181761,19.97580313,19.91737395,19.78843374
11/07/2024 03:00,19.37045595,19.55255079,19.7220726,19.87038192,19.92331098,19.87603789,19.75760526
11/07/2024 03:15,19.29843065,19.47791242,19.6516552,19.80936011,19.8719766,19.8349288,19.72646971
11/07/2024 03:30,19.24401209,19.4230628,19.59224319,19.75110205,19.82132696,19.79405814,19.69515867
11/07/2024 03:45,19.19193003,19.36553144,19.53252792,19.69462928,19.77195524,19.75373679,19.66389532
11/07/2024 04:00,19.13257143,19.30261754,19.47205162,19.63891753,19.72317861,19.71320372,19.63216085
11/07/2024 04:15,19.07807085,19.24798536,19.41751289,19.586845,19.67617201,19.67377882,19.60059423
11/07/2024 04:30,19.02725146,19.1921916,19.35943222,19.53201445,19.62827276,19.63422423,19.56903143
11/07/2024 04:45,18.98584482,19.14384984,19.30798149,19.48108824,19.58203481,19.5949996,19.53744764
11/07/2024 05:00,18.94918749,19.10229253,19.26393509,19.43559989,19.5389192,19.55697661,19.50608511
11/07/2024 05:15,18.91710207,19.06621885,19.22353554,19.39285811,19.49755834,19.51991682,19.47497053
11/07/2024 05:30,18.89056704,19.0357604,19.18795395,19.3524433,19.45782255,19.48402243,19.44461889
11/07/2024 05:45,18.85999796,19.00340604,19.15306282,19.31453475,19.41994451,19.4490798,19.41448087
11/07/2024 06:00,18.8559849,18.97852468,19.11663055,19.27518042,19.38223242,19.4147914,19.3849246
11/07/2024 06:15,18.86415217,18.96892881,19.09433556,19.24325904,19.34757589,19.38152342,19.35590429
11/07/2024 06:30,18.8590996,18.95737409,19.07461929,19.21482238,19.31536268,19.3499301,19.32750959
11/07/2024 06:45,18.84684107,18.94699621,19.05979538,19.1918331,19.28672956,19.32020407,19.30002279
11/07/2024 07:00,18.84663317,18.93579816,19.04097748,19.16672477,19.25859808,19.2915042,19.27338094
11/07/2024 07:15,18.88276598,18.94607496,19.03268623,19.14714774,19.23350691,19.26462012,19.2475955
11/07/2024 07:30,18.92674944,18.9677577,19.03428268,19.13241538,19.21093153,19.23902731,19.2228877
11/07/2024 07:45,18.98310015,18.99945402,19.04331398,19.12349471,19.19194959,19.21566992,19.199372
11/07/2024 08:00,19.04533312,19.04042196,19.06084061,19.11978682,19.17612242,19.19424277,19.17700262
11/07/2024 08:15,19.12623522,19.09019231,19.08455658,19.12145575,19.16420149,19.17512541,19.15609617
11/07/2024 08:30,19.22681162,19.15389203,19.11718369,19.1285282,19.15597891,19.15833311,19.13649053
11/07/2024 08:45,19.3323662,19.22648,19.1577816,19.14148673,19.15141462,19.14417296,19.11857672
11/07/2024 09:00,19.44825289,19.30699682,19.20550156,19.16038092,19.15138029,19.132685,19.10241766
11/07/2024 09:15,19.5050461,19.37889623,19.25655365,19.18388137,19.15538572,19.12420874,19.08834142
11/07/2024 09:30,19.47412989,19.38695859,19.28486824,19.20514258,19.16135763,19.11850386,19.07655401
11/07/2024 09:45,19.41462633,19.3767867,19.29685402,19.21992835,19.16788648,19.11557608,19.06745023
11/07/2024 10:00,19.40926287,19.36799383,19.30232048,19.23060187,19.17431043,19.1148532,19.06089659
11/07/2024 10:15,19.41819498,19.3757224,19.31098366,19.24013671,19.18103575,19.11604147,19.05697889
11/07/2024 10:30,19.42299959,19.37964582,19.31582451,19.24634703,19.18550848,19.11707526,19.05402632
11/07/2024 10:45,19.46766016,19.40175008,19.32873344,19.25431594,19.19054197,19.1185668,19.05189008
11/07/2024 11:00,19.5780823,19.45950841,19.35710526,19.26765403,19.19767736,19.12101202,19.05103178
11/07/2024 11:15,19.70951388,19.549232,19.41145515,19.29328498,19.21003507,19.12602644,19.05167455
11/07/2024 11:30,19.84594462,19.65019559,19.47830772,19.33134993,19.22972845,19.13513594,19.05482931
11/07/2024 11:45,19.97094462,19.74210119,19.53825569,19.37248,19.25546049,19.14826994,19.06052274
11/07/2024 12:00,20.08378336,19.84500646,19.62055779,19.42623671,19.28875326,19.16666251,19.06945295
11/07/2024 12:15,20.18523524,19.93985891,19.70094872,19.48583373,19.32827543,19.18985777,19.08183927
11/07/2024 12:30,20.29544565,20.02311086,19.76990509,19.54319152,19.36991857,19.21663695,19.09709043
11/07/2024 12:45,20.38016436,20.10949468,19.84488106,19.60427245,19.41538214,19.24681502,19.11544103
11/07/2024 13:00,20.49218485,20.20553159,19.92395401,19.66643485,19.46126722,19.27905302,19.13597173
11/07/2024 13:15,20.72708437,20.34437704,20.02074242,19.73637923,19.51137518,19.3132289,19.15837354
11/07/2024 13:30,20.96410486,20.50871229,20.13162994,19.81205138,19.56500982,19.35075026,19.18289442
11/07/2024 13:45,21.19534991,20.69241666,20.26321602,19.90202864,19.62766241,19.39277296,19.21028013
11/07/2024 14:00,21.36036417,20.84448957,20.39009476,19.9983364,19.69744276,19.44018965,19.24126692
11/07/2024 14:15,21.5102627,20.99537992,20.51799393,20.09720572,19.77066015,19.49161559,19.27563925
11/07/2024 14:30,21.8660042,21.19365835,20.6537838,20.19634589,19.84409879,19.54454451,19.31192465
11/07/2024 14:45,22.31116221,21.48684835,20.8320961,20.30653342,19.91988157,19.59875517,19.35013456
11/07/2024 15:00,22.67042277,21.77774572,21.04050827,20.43406447,20.00270628,19.65633612,19.39078779
11/07/2024 15:15,23.01937029,22.07710218,21.26425743,20.57900199,20.09677099,19.71890669,19.43387861
11/07/2024 15:30,23.32224009,22.35255765,21.48942184,20.7400318,20.20230268,19.78761893,19.47971411
11/07/2024 15:45,23.5040848,22.58099317,21.69418716,20.90029486,20.31698965,19.86391096,19.52992124
11/07/2024 16:00,23.65804598,22.76020574,21.87730598,21.05173262,20.43006109,19.943188,19.58356542
11/07/2024 16:15,23.83603022,22.94519185,22.05104256,21.19888266,20.54460691,20.02547293,19.64052648
11/07/2024 16:30,23.86404726,23.040277,22.17153358,21.31899794,20.64766668,20.10514098,19.69818372
11/07/2024 16:45,23.97317812,23.14520597,22.28694725,21.43782767,20.75091528,20.18567114,19.75701971
11/07/2024 17:00,24.21664164,23.31225919,22.41969681,21.55411681,20.84890531,20.26351767,19.8158309
11/07/2024 17:15,24.28331873,23.43317174,22.53780365,21.6595188,20.93802046,20.33525687,19.87154264
11/07/2024 17:30,24.1404526,23.44935369,22.61870003,21.74856719,21.01749586,20.40113669,19.92447538
11/07/2024 17:45,23.99776385,23.40203046,22.65447998,21.81951102,21.08758901,20.46136313,19.97382803
11/07/2024 18:00,23.93776247,23.37991285,22.67564774,21.87010916,21.1474893,20.51703864,20.02059812
11/07/2024 18:15,24.02953455,23.424829,22.70783043,21.91357573,21.198673,20.56747847,20.06488867
11/07/2024 18:30,24.13005755,23.49893712,22.75736046,21.95770606,21.24620985,20.61462813,20.10756368
11/07/2024 18:45,24.07399103,23.49478101,22.78374672,21.99701842,21.28926061,20.65860205,20.14827986
11/07/2024 19:00,24.02913592,23.47979307,22.79813766,22.02822264,21.32837652,20.69969778,20.18739385
11/07/2024 19:15,23.92220232,23.44214773,22.80532837,22.06097373,21.36857389,20.74103575,20.22614164
11/07/2024 19:30,23.75772021,23.36856794,22.79848862,22.08763083,21.40590452,20.78076773,20.26385565
11/07/2024 19:45,23.63654635,23.29353094,22.77531815,22.10387,21.43891691,20.81869345,20.30054922
11/07/2024 20:00,23.52498553,23.21205854,22.73372841,22.10222205,21.46134542,20.85113173,20.33455343
11/07/2024 20:15,23.41705057,23.14039754,22.69368553,22.09362372,21.47526716,20.87777357,20.36551924
11/07/2024 20:30,23.25293467,23.04492139,22.64577484,22.08127555,21.48504041,20.90050536,20.39335699
11/07/2024 20:45,23.06090662,22.92214345,22.58161545,22.05982932,21.48927473,20.91964751,20.41891355
11/07/2024 21:00,22.8780987,22.79420614,22.50855255,22.03146514,21.48841261,20.93495207,20.44153089
11/07/2024 21:15,22.69895098,22.66415166,22.42580032,21.9930683,21.48073934,20.94564658,20.46107359
11/07/2024 21:30,22.52825854,22.52797079,22.33376122,21.94632109,21.46683477,20.95206862,20.47747869
11/07/2024 21:45,22.37914965,22.40049123,22.24206543,21.8962799,21.44861768,20.95512038,20.49157972
11/07/2024 22:00,22.23582384,22.27753019,22.15006447,21.84170302,21.4261186,20.95434218,20.50300665
11/07/2024 22:15,22.05046389,22.12501859,22.0425663,21.78208503,21.40154623,20.95294409,20.51421232
11/07/2024 22:30,21.96848986,22.01576185,21.94443893,21.71696433,21.36680769,20.94399672,20.52100057
11/07/2024 22:45,21.87644884,21.92230939,21.85939407,21.65484961,21.33323072,20.93413573,20.52671308
11/07/2024 23:00,21.68722841,21.80376386,21.77336311,21.59441718,21.29867147,20.92242079,20.53057165
11/07/2024 23:15,21.46234629,21.63256597,21.66020012,21.52643164,21.26176618,20.90866881,20.53180952
11/07/2024 23:30,21.28493998,21.47566175,21.5405674,21.45105895,21.22031759,20.89179831,20.5303256
11/07/2024 23:45,21.23773119,21.37197065,21.43379784,21.37435683,21.17578672,20.87182265,20.52612371
12/07/2024 00:00,21.1265404,21.27968358,21.34398651,21.30134543,21.12630819,20.84540205,20.51676435
12/07/2024 00:15,20.9458668,21.13107061,21.22727013,21.21795806,21.07082342,20.81335097,20.50289793
12/07/2024 00:30,20.85944102,21.0170207,21.11696243,21.13239821,21.01200842,20.77818709,20.48590536
12/07/2024 00:45,20.72712443,20.91245031,21.01909256,21.04997977,20.95215009,20.74054366,20.46603651
12/07/2024 01:00,20.60970232,20.79532003,20.91905785,20.96719893,20.890455,20.70030623,20.44334669
12/07/2024 01:15,20.57122156,20.71572637,20.83423233,20.89166983,20.83056425,20.65863448,20.41828794
12/07/2024 01:30,20.52661631,20.66076421,20.76935387,20.82606467,20.77491926,20.61778098,20.39196653
12/07/2024 01:45,20.52162478,20.62425756,20.71641159,20.76824721,20.72282003,20.57715636,20.36434812
12/07/2024 02:00,20.52736971,20.60643339,20.67620277,20.7177101,20.6740415,20.53612166,20.33464689
12/07/2024 02:15,20.47302553,20.56536817,20.63532257,20.6713291,20.62852262,20.4972003,20.30493231
12/07/2024 02:30,20.40166781,20.50788068,20.58575058,20.62477835,20.58507322,20.45994406,20.27603025
12/07/2024 02:45,20.33118555,20.44243192,20.52740479,20.57557257,20.54242109,20.42406874,20.24791212
12/07/2024 03:00,20.26285097,20.37955045,20.47144508,20.52572592,20.49925207,20.38805609,20.21951742
12/07/2024 03:15,20.18528864,20.30807065,20.40878677,20.47339209,20.45566534,20.35240012,20.19159193
12/07/2024 03:30,20.13412401,20.24906873,20.35103226,20.42173156,20.41201757,20.31721526,20.16397352
12/07/2024 03:45,20.07942126,20.19200658,20.29607391,20.37260016,20.3695104,20.28198271,20.13630743
12/07/2024 04:00,20.03934977,20.14840269,20.24775124,20.3248783,20.32743047,20.24705344,20.10846777
12/07/2024 04:15,19.99263689,20.09673261,20.19703293,20.27765425,20.285856,20.21221762,20.08075208
12/07/2024 04:30,19.94132921,20.05045461,20.15024757,20.23291167,20.24545645,20.17789107,20.05339308
12/07/2024 04:45,19.89545367,20.00299215,20.10238838,20.18810233,20.20599531,20.14463454,20.02633734
12/07/2024 05:00,19.84529421,19.95207929,20.05494118,20.14429053,20.16701673,20.11146574,19.9991786
12/07/2024 05:15,19.79222224,19.90480565,20.00886345,20.10105475,20.12848066,20.07852011,19.97231931
12/07/2024 05:30,19.74264071,19.85771512,19.96424675,20.05944022,20.0909078,20.04620009,19.94579382
12/07/2024 05:45,19.69118998,19.80695295,19.91653252,20.01660117,20.05325102,20.01433974,19.9192111
12/07/2024 06:00,19.63481447,19.75673437,19.86951637,19.97461661,20.01606916,19.98228484,19.89276762
12/07/2024 06:15,19.57892153,19.70489644,19.82402229,19.93388137,19.97982382,19.9509738,19.86667318
12/07/2024 06:30,19.5137665,19.6466403,19.77336502,19.89089164,19.94304441,19.91963988,19.84059782
12/07/2024 06:45,19.47292826,19.60275602,19.72807121,19.84849318,19.9059503,19.88839941,19.81465597
12/07/2024 07:00,19.4404938,19.56606054,19.68792725,19.8084999,19.86963629,19.85705023,19.78835935
12/07/2024 07:15,19.40506861,19.53220319,19.65260124,19.77131613,19.83458494,19.82627516,19.76259489
12/07/2024 07:30,19.38468859,19.5007987,19.61763954,19.73610648,19.8011701,19.79623251,19.73692579
12/07/2024 07:45,19.38296816,19.4870696,19.59300995,19.70495757,19.76956533,19.76685362,19.71142835
12/07/2024 08:00,19.37181399,19.47490262,19.57295799,19.67797621,19.74002813,19.73865919,19.68650884
12/07/2024 08:15,19.34716913,19.45355558,19.55141068,19.65218886,19.71232389,19.71154814,19.66218061
12/07/2024 08:30,19.32609675,19.43320989,19.52836037,19.62685927,19.68569158,19.68544035,19.63844938
12/07/2024 08:45,19.32376787,19.42039442,19.50878143,19.60302695,19.66034483,19.66023283,19.61528463
12/07/2024 09:00,19.32996104,19.41398382,19.49273682,19.58052787,19.63575338,19.63587599,19.59263868
12/07/2024 09:15,19.33716891,19.41635847,19.48442841,19.56228217,19.6129968,19.61229353,19.57064695
12/07/2024 09:30,19.36477015,19.42721128,19.48146248,19.54774245,19.59276747,19.59003668,19.5493762
12/07/2024 09:45,19.30647967,19.4071021,19.47027206,19.53354415,19.57400678,19.56909399,19.52885504
12/07/2024 10:00,19.20202563,19.34390783,19.4375248,19.51257666,19.55408071,19.54906111,19.50989218
12/07/2024 10:15,19.04672358,19.25097417,19.38856697,19.48501738,19.53222059,19.52924567,19.49174566
12/07/2024 10:30,19.12649653,19.2329154,19.33987808,19.44792708,19.50492643,19.50707083,19.47313566
12/07/2024 10:45,19.17080805,19.23982763,19.31778908,19.41312369,19.47365927,19.48175078,19.45311613
12/07/2024 11:00,19.18116114,19.2409625,19.30446243,19.38589438,19.44417738,19.45590811,19.43251867
12/07/2024 11:15,19.19013521,19.2371211,19.28780174,19.36128958,19.41748213,19.43130141,19.41201086
12/07/2024 11:30,19.19848177,19.23967504,19.28171349,19.34364661,19.39453863,19.40797835,19.39173956
12/07/2024 11:45,19.20827029,19.24123907,19.27545738,19.32888945,19.37445234,19.38648634,19.37211485
12/07/2024 12:00,19.21697542,19.24168729,19.26889992,19.31516227,19.35622381,19.36671477,19.35364218
12/07/2024 12:15,19.22280237,19.24442243,19.26493645,19.30381163,19.34022497,19.34858351,19.33617277
12/07/2024 12:30,19.22152827,19.24191045,19.25981522,19.29376372,19.32596945,19.33225279,19.31979627
12/07/2024 12:45,19.21975252,19.23846769,19.25367165,19.28423842,19.31323026,19.31734305,19.30456419
12/07/2024 13:00,19.21647188,19.23318815,19.24608231,19.2744995,19.30113386,19.303366,19.29029531
12/07/2024 13:15,19.21567652,19.22961759,19.24007607,19.26520499,19.28959631,19.29029875,19.27648992
12/07/2024 13:30,19.20353243,19.22289991,19.23333931,19.25637397,19.27880262,19.27787619,19.26351232
12/07/2024 13:45,19.17913553,19.2089858,19.22297478,19.24619635,19.26770185,19.26561766,19.25074072
12/07/2024 14:00,19.15416262,19.19594907,19.21444511,19.23770293,19.25724195,19.25400191,19.23850698
12/07/2024 14:15,19.12613222,19.17478704,19.19993973,19.22640952,19.2461183,19.24245673,19.22656889
12/07/2024 14:30,19.10955164,19.15851736,19.18521309,19.21392592,19.23478102,19.23070937,19.21460218
12/07/2024 14:45,19.08234331,19.13983106,19.17187119,19.20254668,19.22345518,19.21896391,19.2025649
12/07/2024 15:00,18.98797343,19.09637784,19.14940262,19.18756064,19.21078466,19.20693427,19.1905734
12/07/2024 15:15,18.86957667,19.021667,19.11037064,19.16705664,19.1958711,19.19387083,19.17816038
12/07/2024 15:30,18.82044527,18.96179532,19.06417656,19.13901099,19.17713712,19.1791709,19.16491194
12/07/2024 15:45,18.821542,18.9325385,19.02824783,19.10981711,19.15566992,19.16243964,19.15071935
12/07/2024 16:00,18.83002779,18.92229413,19.00412369,19.08348426,19.13375257,19.14482909,19.13584203
12/07/2024 16:15,18.80729983,18.90610647,18.98503685,19.06174811,19.11313986,19.12732344,19.12055273
12/07/2024 16:30,18.77565119,18.87947607,18.9616394,19.04006346,19.09319471,19.10949164,19.10520429
12/07/2024 16:45,18.75662348,18.85613584,18.93977165,19.01937255,19.07389044,19.09211378,19.08959074
12/07/2024 17:00,18.74509928,18.83983945,18.9199295,18.999374,19.05513548,19.07472258,19.07407446
12/07/2024 17:15,18.72537539,18.82413244,18.90370369,18.98146018,19.0371816,19.05771666,19.05827589
12/07/2024 17:30,18.70655176,18.80356359,18.8847084,18.96399649,19.01996206,19.04113417,19.04272337
12/07/2024 17:45,18.69932482,18.78874731,18.86657333,18.94585379,19.00267576,19.02462225,19.02691717
12/07/2024 18:00,18.69141314,18.77995634,18.85382843,18.93011054,18.98623823,19.00832396,19.01146574
12/07/2024 18:15,18.67506144,18.76782178,18.84087944,18.9149166,18.9702432,18.99234991,18.99617262
12/07/2024 18:30,18.65991709,18.75407743,18.82693291,18.90023192,18.95493673,18.97699004,18.98084516
12/07/2024 18:45,18.65030596,18.74102926,18.81245804,18.8852764,18.93940328,18.96149092,18.96579237
12/07/2024 19:00,18.63710329,18.72983121,18.80008888,18.87126693,18.92455457,18.94637518,18.95105047
12/07/2024 19:15,18.63827059,18.72136259,18.78860474,18.85803946,18.91027235,18.93165427,18.9364459
12/07/2024 19:30,18.6376507,18.71637296,18.778368,18.84508284,18.89638304,18.91740065,18.92213697
12/07/2024 19:45,18.61246416,18.70204877,18.76721191,18.8328739,18.88308119,18.90353995,18.90819807
12/07/2024 20:00,18.5767605,18.67517805,18.750103,18.8196617,18.87005209,18.89025908,18.89488477
12/07/2024 20:15,18.54181788,18.64782094,18.73054123,18.80510291,18.857208,18.87754279,18.8819663
12/07/2024 20:30,18.51809046,18.62394666,18.70978165,18.78890761,18.84351705,18.86497336,18.86940832
12/07/2024 20:45,18.49363253,18.60054349,18.68887329,18.77229842,18.82954954,18.85228377,18.85690756
12/07/2024 21:00,18.47631571,18.58022832,18.66915131,18.75564345,18.81537412,18.83941679,18.84448118
12/07/2024 21:15,18.45606539,18.56021833,18.64927483,18.73778113,18.80033659,18.82607108,18.83193273
12/07/2024 21:30,18.43757365,18.53642988,18.62868881,18.72028693,18.78491377,18.81222182,18.81924314
12/07/2024 21:45,18.39863894,18.50766324,18.60716057,18.70227011,18.76928495,18.79824286,18.80624647
12/07/2024 22:00,18.35901758,18.47809171,18.58492279,18.68472251,18.75370001,18.78426199,18.79320402
12/07/2024 22:15,18.32571909,18.44427251,18.55668068,18.66318663,18.73660444,18.76969176,18.78003187
12/07/2024 22:30,18.30769274,18.41988706,18.53352165,18.64333113,18.71948408,18.75492697,18.76691503
12/07/2024 22:45,18.3114464,18.41200208,18.51538277,18.6239334,18.7024629,18.73999434,18.75338812
12/07/2024 23:00,18.22316286,18.36760282,18.49336624,18.60527953,18.68530439,18.72494345,18.73997755
